token_id,ensembl_id,gene_name,gene_median
674,ENSG00000175063,UBE2C,2.22
675,ENSG00000199059,MIR135B,
676,ENSG00000278530,CHMP1B2P,
677,ENSG00000114030,KPNA1,1.48
678,ENSG00000269312,,1.4
679,ENSG00000162777,DENND2D,1.62
680,ENSG00000177189,RPS6KA3,1.99
681,ENSG00000115661,STK16,0.82
682,ENSG00000130713,EXOSC2,0.78
683,ENSG00000088726,TMEM40,1.09
684,ENSG00000105993,DNAJB6,2.45
685,ENSG00000105371,ICAM4,1.0
686,ENSG00000276293,PIP4K2B,0.95
687,ENSG00000070214,SLC44A1,1.76
688,ENSG00000140987,ZSCAN32,0.79
689,ENSG00000133937,GSC,0.72
690,ENSG00000268239,,
691,ENSG00000183049,CAMK1D,3.0
692,ENSG00000122068,FYTTD1,1.23
693,ENSG00000142279,WTIP,0.85
694,ENSG00000120438,TCP1,1.98
695,ENSG00000158815,FGF17,0.93
696,ENSG00000243414,TICAM2,0.81
697,ENSG00000264984,MIR5691,
698,ENSG00000164113,ADAD1,1.29
699,ENSG00000186281,GPAT2,0.99
700,ENSG00000130724,CHMP2A,1.85
701,ENSG00000198952,SMG5,1.04
702,ENSG00000088340,FER1L4,
703,ENSG00000074621,SLC24A1,1.01
704,ENSG00000216031,MIR298,
705,ENSG00000227630,LINC01132,0.76
706,ENSG00000275837,SMARCB1,1.5
707,ENSG00000207569,MIR433,
708,ENSG00000095585,BLNK,2.02
709,ENSG00000249884,RNF103-CHMP3,
710,ENSG00000105523,FAM83E,0.89
711,ENSG00000285122,PIGY-DT,0.74
712,ENSG00000143669,LYST,2.24
713,ENSG00000165175,MID1IP1,1.02
714,ENSG00000175782,SLC35E3,1.09
715,ENSG00000072134,EPN2,1.6
716,ENSG00000132514,CLEC10A,2.22
717,ENSG00000168515,SCGB1D1,0.6
718,ENSG00000105245,NUMBL,0.86
719,ENSG00000143797,MBOAT2,1.69
720,ENSG00000182459,TEX19,0.48
721,ENSG00000183735,TBK1,1.26
722,ENSG00000159723,AGRP,1.08
723,ENSG00000104231,ZFAND1,1.03
724,ENSG00000256043,CTSO,1.03
725,ENSG00000175868,CALCB,1.75
726,ENSG00000199133,MIRLET7D,
727,ENSG00000284436,MIR6869,
728,ENSG00000135605,TEC,1.23
729,ENSG00000100811,YY1,1.9
730,ENSG00000234717,TMEM212-AS1,0.83
731,ENSG00000089159,PXN,1.24
732,ENSG00000004897,CDC27,1.61
733,ENSG00000095627,TDRD1,0.73
734,ENSG00000129197,RPAIN,1.54
735,ENSG00000185483,ROR1,2.28
736,ENSG00000196167,COLCA1,1.07
737,ENSG00000148187,MRRF,1.01
738,ENSG00000214415,GNAT3,1.02
739,ENSG00000262611,OR8H1,1.14
740,ENSG00000251349,MSANTD3-TMEFF1,
741,ENSG00000221331,MIR548Q,
742,ENSG00000101596,SMCHD1,2.73
743,ENSG00000144802,NFKBIZ,2.26
744,ENSG00000285465,TM9SF1,0.96
745,ENSG00000137752,CASP1,1.67
746,ENSG00000177432,NAP1L5,0.96
747,ENSG00000087842,PIR,1.15
748,ENSG00000136147,PHF11,1.3
749,ENSG00000281456,ZKSCAN7-AS1,1.1
750,ENSG00000184611,KCNH7,4.49
751,ENSG00000108561,C1QBP,2.43
752,ENSG00000014216,CAPN1,1.21
753,ENSG00000270800,RPS10-NUDT3,0.99
754,ENSG00000155897,ADCY8,2.05
755,ENSG00000198547,C20orf203,0.94
756,ENSG00000143799,PARP1,2.11
757,ENSG00000290422,TBC1D3P5,
758,ENSG00000234058,PPP1R11,1.08
759,ENSG00000185946,RNPC3,1.47
760,ENSG00000242515,UGT1A10,1.25
761,ENSG00000226397,LINC02909,1.02
762,ENSG00000089472,HEPH,1.5
763,ENSG00000156564,LRFN2,1.71
764,ENSG00000023330,ALAS1,0.91
765,ENSG00000241910,HLA-DOB,2.17
766,ENSG00000277044,OPRL1,0.84
767,ENSG00000124613,ZNF391,0.7
768,ENSG00000282067,MAPT-AS1,1.2
769,ENSG00000118985,ELL2,2.97
770,ENSG00000111704,NANOG,1.25
771,ENSG00000127804,METTL16,1.32
772,ENSG00000269278,,0.78
773,ENSG00000285390,ATP5IF1,2.99
774,ENSG00000107968,MAP3K8,2.31
775,ENSG00000281601,ZNF780B,1.22
776,ENSG00000213139,CRYGS,0.96
777,ENSG00000065609,SNAP91,2.86
778,ENSG00000276021,WDR81,0.86
779,ENSG00000259974,LINC00261,1.94
780,ENSG00000196284,SUPT3H,2.23
781,ENSG00000074582,BCS1L,0.75
782,ENSG00000011275,RNF216,1.61
783,ENSG00000129521,EGLN3,1.4
784,ENSG00000263813,MIR3679,
785,ENSG00000108590,MED31,1.02
786,ENSG00000106052,TAX1BP1,2.42
787,ENSG00000196739,COL27A1,1.34
788,ENSG00000013523,ANGEL1,0.96
789,ENSG00000213190,MLLT11,1.86
790,ENSG00000107521,HPS1,1.08
791,ENSG00000162073,PAQR4,0.8
792,ENSG00000185245,GP1BA,0.96
793,ENSG00000144452,ABCA12,0.99
794,ENSG00000143194,MAEL,0.92
795,ENSG00000136270,TBRG4,0.91
796,ENSG00000197430,OPALIN,4.39
797,ENSG00000283540,MIR520F,
798,ENSG00000170852,KBTBD2,1.15
799,ENSG00000290340,HCG22,0.94
800,ENSG00000183111,ARHGEF37,1.01
801,ENSG00000263012,KRT33B,0.79
802,ENSG00000073670,ADAM11,1.06
803,ENSG00000281991,TMEM265,0.99
804,ENSG00000153060,TEKT5,0.8
805,ENSG00000125798,FOXA2,1.05
806,ENSG00000240549,THOC7-AS1,0.82
807,ENSG00000157617,C2CD2,1.07
808,ENSG00000138823,MTTP,1.83
809,ENSG00000238205,MPC1L,0.52
810,ENSG00000135404,CD63,6.73
811,ENSG00000115561,CHMP3,1.61
812,ENSG00000100994,PYGB,1.18
813,ENSG00000137674,MMP20,0.76
814,ENSG00000106263,EIF3B,1.43
815,ENSG00000276996,SLC6A3,0.95
816,ENSG00000069702,TGFBR3,2.34
817,ENSG00000169629,RGPD8,0.98
818,ENSG00000140538,NTRK3,3.65
819,ENSG00000172650,AGAP5,0.83
820,ENSG00000111615,KRR1,1.3
821,ENSG00000165661,QSOX2,0.8
822,ENSG00000178257,PRM3,0.6
823,ENSG00000253767,PCDHGA8,0.86
824,ENSG00000264201,MIR4701,
825,ENSG00000147364,FBXO25,1.0
826,ENSG00000122122,SASH3,2.06
827,ENSG00000160752,FDPS,2.07
828,ENSG00000235865,GSN-AS1,1.12
829,ENSG00000144481,TRPM8,0.95
830,ENSG00000172671,ZFAND4,1.0
831,ENSG00000187658,C5orf52,1.04
832,ENSG00000090975,PITPNM2,1.31
833,ENSG00000245910,SNHG6,3.48
834,ENSG00000126456,IRF3,1.1
835,ENSG00000233412,OR5H15,0.18
836,ENSG00000267966,,
837,ENSG00000284953,CACNA2D4,1.38
838,ENSG00000185808,PIGP,1.04
839,ENSG00000146263,MMS22L,1.42
840,ENSG00000168427,KLHL30,0.83
841,ENSG00000281680,OR10A3,0.72
842,ENSG00000231908,IDH1-AS1,0.6
843,ENSG00000282343,KCNQ1-AS1,0.74
844,ENSG00000283714,SPEM2,0.83
845,ENSG00000160349,LCN1,0.86
846,ENSG00000269733,,0.96
847,ENSG00000144857,BOC,1.5
848,ENSG00000136982,DSCC1,0.8
849,ENSG00000268943,,1.27
850,ENSG00000235155,B3GALT4,0.97
851,ENSG00000196156,KRTAP4-3,1.11
852,ENSG00000262186,,0.72
853,ENSG00000110090,CPT1A,1.33
854,ENSG00000105479,ODAD1,1.13
855,ENSG00000215417,MIR17HG,0.87
856,ENSG00000137522,RNF121,1.02
857,ENSG00000164934,DCAF13,1.23
858,ENSG00000278522,POTEB3,0.88
859,ENSG00000117148,ACTL8,0.58
860,ENSG00000166959,MS4A8,2.89
861,ENSG00000021300,PLEKHB1,1.44
862,ENSG00000232998,VPS13A-AS1,1.26
863,ENSG00000231607,DLEU2,2.98
864,ENSG00000278458,KANSL1,3.02
865,ENSG00000234965,SHISA8,0.9
866,ENSG00000007171,NOS2,1.59
867,ENSG00000285395,XYLT1,2.32
868,ENSG00000267618,,
869,ENSG00000139287,TPH2,0.9
870,ENSG00000100097,LGALS1,10.02
871,ENSG00000124203,ZNF831,2.75
872,ENSG00000179044,EXOC3L1,0.89
873,ENSG00000198792,TMEM184B,1.09
874,ENSG00000158467,AHCYL2,1.99
875,ENSG00000095574,IKZF5,1.0
876,ENSG00000164327,RICTOR,1.98
877,ENSG00000205946,USP17L6P,
878,ENSG00000165023,DIRAS2,1.34
879,ENSG00000154309,DISP1,1.47
880,ENSG00000179954,SSC5D,0.97
881,ENSG00000273793,DUSP8,1.08
882,ENSG00000090674,MCOLN1,0.91
883,ENSG00000265293,ARGFXP2,
884,ENSG00000236699,ARHGEF38,1.55
885,ENSG00000146950,SHROOM2,1.0
886,ENSG00000230126,FGF12-AS2,0.68
887,ENSG00000261919,,2.97
888,ENSG00000010310,GIPR,1.07
889,ENSG00000171505,OR1N1,0.36
890,ENSG00000268312,,1.09
891,ENSG00000078114,NEBL,3.21
892,ENSG00000100003,SEC14L2,1.01
893,ENSG00000078269,SYNJ2,1.48
894,ENSG00000144214,LYG1,0.89
895,ENSG00000170191,NANP,0.64
896,ENSG00000156471,PTDSS1,1.08
897,ENSG00000141499,WRAP53,0.72
898,ENSG00000090372,STRN4,0.83
899,ENSG00000261485,PAN3-AS1,0.76
900,ENSG00000268013,,1.27
901,ENSG00000173401,GLIPR1L1,1.1
902,ENSG00000227702,LINC00111,0.64
903,ENSG00000008256,CYTH3,1.46
904,ENSG00000277494,GPIHBP1,2.4
905,ENSG00000163357,DCST1,0.94
906,ENSG00000291206,GTF2IRD1P1,
907,ENSG00000272594,,0.24
908,ENSG00000010327,STAB1,2.56
909,ENSG00000123106,CCDC91,2.24
910,ENSG00000250799,PRODH2,4.8
911,ENSG00000172007,RAB33B,0.9
912,ENSG00000105819,PMPCB,1.26
913,ENSG00000179348,GATA2,1.44
914,ENSG00000269571,,1.01
915,ENSG00000108559,NUP88,1.18
916,ENSG00000124151,NCOA3,2.12
917,ENSG00000223752,ATAT1,1.04
918,ENSG00000159200,RCAN1,1.3
919,ENSG00000160294,MCM3AP,1.04
920,ENSG00000096395,MLN,0.59
921,ENSG00000146830,GIGYF1,1.08
922,ENSG00000068745,IP6K2,1.58
923,ENSG00000150782,IL18,1.81
924,ENSG00000168569,TMEM223,0.98
925,ENSG00000266533,MIR3619,
926,ENSG00000258992,TSPY1,
927,ENSG00000123545,NDUFAF4,1.07
928,ENSG00000148948,LRRC4C,4.35
929,ENSG00000141219,C17orf80,0.79
930,ENSG00000163202,LCE3D,1.05
931,ENSG00000173530,TNFRSF10D,1.47
932,ENSG00000261796,ISY1-RAB43,
933,ENSG00000154269,ENPP3,1.54
934,ENSG00000286785,LINC01622,1.19
935,ENSG00000174099,MSRB3,1.86
936,ENSG00000134940,ACRV1,0.62
937,ENSG00000213759,UGT2B11,1.25
938,ENSG00000172000,ZNF556,0.96
939,ENSG00000109255,NMU,1.04
940,ENSG00000144407,PTH2R,1.63
941,ENSG00000205038,PKHD1L1,1.75
942,ENSG00000225553,PHF1,1.22
943,ENSG00000038219,BOD1L1,1.79
944,ENSG00000284872,TRMT9B,1.42
945,ENSG00000167522,ANKRD11,3.21
946,ENSG00000162300,ZFPL1,0.85
947,ENSG00000188997,KCTD21,0.81
948,ENSG00000165821,SALL2,0.89
949,ENSG00000284535,MIR6748,
950,ENSG00000121542,SEC22A,1.29
951,ENSG00000130876,SLC7A10,1.1
952,ENSG00000263831,MIR378E,
953,ENSG00000187583,PLEKHN1,0.72
954,ENSG00000135540,NHSL1,2.14
955,ENSG00000173852,DPY19L1,1.14
956,ENSG00000140057,AK7,0.96
957,ENSG00000165621,OXGR1,0.69
958,ENSG00000136699,SMPD4,1.0
959,ENSG00000112339,HBS1L,1.33
960,ENSG00000173210,ABLIM3,1.73
961,ENSG00000081913,PHLPP1,2.33
962,ENSG00000284832,POLR2A,1.62
963,ENSG00000291213,DPY19L2P3,
964,ENSG00000134318,ROCK2,2.01
965,ENSG00000172009,THOP1,0.82
966,ENSG00000134248,LAMTOR5,2.32
967,ENSG00000284179,MIR7-1,
968,ENSG00000180383,DEFB124,0.76
969,ENSG00000136279,DBNL,1.22
970,ENSG00000263785,MIR3182,
971,ENSG00000265355,MIR3136,
972,ENSG00000204960,BLACE,0.77
973,ENSG00000145198,VWA5B2,0.96
974,ENSG00000152475,ZNF837,0.65
975,ENSG00000126858,RHOT1,1.36
976,ENSG00000285346,CTRB1,0.87
977,ENSG00000167173,C15orf39,0.76
978,ENSG00000284568,MIR371B,
979,ENSG00000264110,MIR4300,
980,ENSG00000170385,SLC30A1,0.94
981,ENSG00000207608,MIR127,
982,ENSG00000120586,,4.42
983,ENSG00000258588,TRIM6-TRIM34,
984,ENSG00000199151,MIR337,
985,ENSG00000197562,RAB40C,0.95
986,ENSG00000281202,LINC01097,0.68
987,ENSG00000150712,MTMR12,1.14
988,ENSG00000139977,NAA30,0.89
989,ENSG00000167332,OR51E2,1.23
990,ENSG00000221296,MIR548T,
991,ENSG00000163046,ANKRD30BL,1.83
992,ENSG00000130377,ACSBG2,1.0
993,ENSG00000146809,ASB15,1.79
994,ENSG00000278565,CEACAM21,1.72
995,ENSG00000257591,ZNF625,0.89
996,ENSG00000275140,SEC22B3P,
997,ENSG00000277588,MIR6806,
998,ENSG00000172548,NIPAL4,0.91
999,ENSG00000266012,MIR4764,
1000,ENSG00000176920,FUT2,1.06
1001,ENSG00000180537,RNF182,0.95
1002,ENSG00000075826,SEC31B,1.06
1003,ENSG00000186532,SMYD4,0.9
1004,ENSG00000164129,NPY5R,0.78
1005,ENSG00000196616,ADH1B,6.89
1006,ENSG00000072182,ASIC4,1.19
1007,ENSG00000279643,TAMM41,1.01
1008,ENSG00000184292,TACSTD2,5.29
1009,ENSG00000126214,KLC1,1.74
1010,ENSG00000085832,EPS15,1.99
1011,ENSG00000120526,NUDCD1,0.99
1012,ENSG00000212464,SNORA12,
1013,ENSG00000139926,FRMD6,1.76
1014,ENSG00000172824,CES4A,1.06
1015,ENSG00000177888,ZBTB41,0.97
1016,ENSG00000164484,TMEM200A,1.03
1017,ENSG00000197291,RAMP2-AS1,0.9
1018,ENSG00000120451,SNX19,1.02
1019,ENSG00000283847,HBP1,1.48
1020,ENSG00000155249,OR4K1,1.12
1021,ENSG00000262218,KRTAP29-1,0.77
1022,ENSG00000288603,SNORA74C-2,
1023,ENSG00000187474,FPR3,2.4
1024,ENSG00000026652,AGPAT4,1.65
1025,ENSG00000139767,SRRM4,3.33
1026,ENSG00000207118,SNORD14D,
1027,ENSG00000243244,STON1,0.88
1028,ENSG00000151474,FRMD4A,3.69
1029,ENSG00000106991,ENG,2.0
1030,ENSG00000170390,DCLK2,2.15
1031,ENSG00000105971,CAV2,1.67
1032,ENSG00000088205,DDX18,1.82
1033,ENSG00000152467,ZSCAN1,0.77
1034,ENSG00000283160,MIR4521,
1035,ENSG00000100577,GSTZ1,0.82
1036,ENSG00000091583,APOH,4.66
1037,ENSG00000178372,CALML5,1.84
1038,ENSG00000264397,MIR3180-5,
1039,ENSG00000112333,NR2E1,1.17
1040,ENSG00000149656,,0.85
1041,ENSG00000291005,NBPF25P,
1042,ENSG00000264583,MIR4487,
1043,ENSG00000167461,RAB8A,1.21
1044,ENSG00000204920,ZNF155,0.91
1045,ENSG00000165914,TTC7B,1.4
1046,ENSG00000200089,SNORD114-31,
1047,ENSG00000160888,IER2,3.3
1048,ENSG00000067900,ROCK1,2.25
1049,ENSG00000111785,RIC8B,1.27
1050,ENSG00000135736,CCDC102A,0.75
1051,ENSG00000277932,OR52E5,0.67
1052,ENSG00000282733,NSFP1,
1053,ENSG00000173093,CCDC63,0.64
1054,ENSG00000184110,EIF3C,0.75
1055,ENSG00000162735,PEX19,0.8
1056,ENSG00000233016,SNHG7,1.78
1057,ENSG00000170962,PDGFD,2.24
1058,ENSG00000087303,NID2,1.24
1059,ENSG00000175166,PSMD2,1.77
1060,ENSG00000149115,TNKS1BP1,0.91
1061,ENSG00000105671,DDX49,0.95
1062,ENSG00000102921,N4BP1,1.44
1063,ENSG00000208017,MIR140,
1064,ENSG00000135930,EIF4E2,1.38
1065,ENSG00000168591,TMUB2,0.94
1066,ENSG00000100109,TFIP11,0.88
1067,ENSG00000278787,UBR7,0.93
1068,ENSG00000186493,IRX2-DT,0.88
1069,ENSG00000290738,URAHP,
1070,ENSG00000172586,CHCHD1,1.42
1071,ENSG00000173876,TUBB7P,0.7
1072,ENSG00000171574,ZNF584,0.77
1073,ENSG00000285377,EMC9,0.87
1074,ENSG00000196502,SULT1A1,1.04
1075,ENSG00000169062,UPF3A,1.69
1076,ENSG00000116514,RNF19B,1.17
1077,ENSG00000271799,,0.94
1078,ENSG00000171791,BCL2,3.13
1079,ENSG00000019485,PRDM11,0.95
1080,ENSG00000207728,MIR449B,
1081,ENSG00000169908,TM4SF1,2.96
1082,ENSG00000163156,SCNM1,1.0
1083,ENSG00000198093,ZNF649,0.81
1084,ENSG00000121552,CSTA,2.49
1085,ENSG00000124831,LRRFIP1,3.2
1086,ENSG00000267128,RNF157-AS1,0.8
1087,ENSG00000180432,CYP8B1,2.63
1088,ENSG00000005469,CROT,1.03
1089,ENSG00000183134,PTGDR2,1.03
1090,ENSG00000285967,NIPBL-DT,0.87
1091,ENSG00000207268,SNORA70C,
1092,ENSG00000136485,DCAF7,1.56
1093,ENSG00000079134,THOC1,1.37
1094,ENSG00000072609,CHFR,1.18
1095,ENSG00000280986,LINC01659,0.65
1096,ENSG00000264864,MIR3613,
1097,ENSG00000283938,MIR3917,
1098,ENSG00000187193,MT1X,3.22
1099,ENSG00000068796,KIF2A,2.02
1100,ENSG00000147799,ARHGAP39,0.89
1101,ENSG00000115155,OTOF,1.29
1102,ENSG00000291172,SPATA31D5P,
1103,ENSG00000174456,C12orf76,1.08
1104,ENSG00000283616,MIR5683,
1105,ENSG00000264796,MIR5009,
1106,ENSG00000079785,DDX1,1.48
1107,ENSG00000280837,CPS1-IT1,2.39
1108,ENSG00000221823,PPP3R1,1.92
1109,ENSG00000163884,KLF15,1.25
1110,ENSG00000280839,CES5AP1,
1111,ENSG00000188710,QRFP,0.97
1112,ENSG00000166856,GPR182,1.56
1113,ENSG00000275031,METRNL,1.37
1114,ENSG00000241472,PTPRG-AS1,0.98
1115,ENSG00000134716,CYP2J2,1.53
1116,ENSG00000128917,DLL4,1.71
1117,ENSG00000175841,FAM172BP,
1118,ENSG00000180872,DEFB112,1.11
1119,ENSG00000125363,AMELX,1.18
1120,ENSG00000101448,EPPIN,0.94
1121,ENSG00000237665,GRM7-AS2,0.6
1122,ENSG00000276365,MIR145,
1123,ENSG00000201660,,
1124,ENSG00000284064,MIR6834,
1125,ENSG00000112599,GUCA1B,1.08
1126,ENSG00000273945,MIR6853,
1127,ENSG00000115523,GNLY,19.62
1128,ENSG00000207607,MIR200A,
1129,ENSG00000128165,ADM2,0.6
1130,ENSG00000199798,SNORD114-5,
1131,ENSG00000267272,LINC01140,0.82
1132,ENSG00000081692,JMJD4,0.73
1133,ENSG00000072756,TRNT1,1.0
1134,ENSG00000146374,RSPO3,2.04
1135,ENSG00000177807,KCNJ10,1.72
1136,ENSG00000172551,MUCL1,1.17
1137,ENSG00000255120,OVOL1-AS1,0.84
1138,ENSG00000139985,ADAM21,0.89
1139,ENSG00000050165,DKK3,1.7
1140,ENSG00000178074,C2orf69,0.88
1141,ENSG00000111181,SLC6A12,1.29
1142,ENSG00000168955,TM4SF20,2.81
1143,ENSG00000133116,KL,1.39
1144,ENSG00000119537,KDSR,1.21
1145,ENSG00000203729,LINC00272,0.75
1146,ENSG00000226037,LINC01040,0.84
1147,ENSG00000171596,NMUR1,1.78
1148,ENSG00000127084,FGD3,1.95
1149,ENSG00000104756,KCTD9,1.03
1150,ENSG00000066855,MTFR1,1.16
1151,ENSG00000143740,SNAP47,0.88
1152,ENSG00000235107,RING1,1.01
1153,ENSG00000126524,SBDS,1.71
1154,ENSG00000112473,SLC39A7,1.09
1155,ENSG00000117751,PPP1R8,0.87
1156,ENSG00000288859,H2AC19,
1157,ENSG00000160360,GPSM1,0.87
1158,ENSG00000148400,NOTCH1,1.2
1159,ENSG00000120265,PCMT1,1.72
1160,ENSG00000104765,BNIP3L,2.09
1161,ENSG00000151033,LYZL2,0.68
1162,ENSG00000180269,GPR139,0.76
1163,ENSG00000124701,APOBEC2,1.11
1164,ENSG00000281907,SNORD36A,
1165,ENSG00000163220,S100A9,7.26
1166,ENSG00000101463,SYNDIG1,1.93
1167,ENSG00000274134,MIR6774,
1168,ENSG00000163904,SENP2,1.19
1169,ENSG00000284316,PDZD9,0.88
1170,ENSG00000152818,UTRN,3.36
1171,ENSG00000269893,SNHG8,2.35
1172,ENSG00000184752,NDUFA12,2.11
1173,ENSG00000104936,DMPK,0.98
1174,ENSG00000265734,MIR4438,
1175,ENSG00000207811,MIR34B,
1176,ENSG00000248275,TRIM52-AS1,0.95
1177,ENSG00000264668,,0.73
1178,ENSG00000113575,PPP2CA,1.75
1179,ENSG00000137462,TLR2,2.62
1180,ENSG00000261097,LINC00563,0.96
1181,ENSG00000110013,SIAE,0.89
1182,ENSG00000127947,PTPN12,1.93
1183,ENSG00000265981,MIR544B,
1184,ENSG00000100632,ERH,3.07
1185,ENSG00000178460,MCMDC2,0.92
1186,ENSG00000152595,MEPE,1.39
1187,ENSG00000124251,TP53TG5,1.27
1188,ENSG00000151790,TDO2,2.46
1189,ENSG00000171115,GIMAP8,1.82
1190,ENSG00000108384,RAD51C,1.03
1191,ENSG00000251369,ZNF550,0.81
1192,ENSG00000111325,OGFOD2,0.71
1193,ENSG00000126787,DLGAP5,1.45
1194,ENSG00000010803,SCMH1,2.23
1195,ENSG00000278195,SSTR3,0.71
1196,ENSG00000105605,CACNG7,1.18
1197,ENSG00000264457,,
1198,ENSG00000145107,TM4SF19,0.97
1199,ENSG00000254087,LYN,2.64
1200,ENSG00000271753,,0.71
1201,ENSG00000283165,MIR203B,
1202,ENSG00000262895,,0.9
1203,ENSG00000150594,ADRA2A,1.09
1204,ENSG00000176125,UFSP1,0.6
1205,ENSG00000184162,NR2C2AP,0.77
1206,ENSG00000206384,COL6A6,1.49
1207,ENSG00000285312,C6orf52,0.7
1208,ENSG00000268524,,
1209,ENSG00000201482,SNORD115-17,
1210,ENSG00000080546,SESN1,1.72
1211,ENSG00000241973,PI4KA,1.57
1212,ENSG00000187191,DAZ3,0.675
1213,ENSG00000167100,SAMD14,0.96
1214,ENSG00000196189,SEMA4A,1.64
1215,ENSG00000197275,RAD54B,0.7
1216,ENSG00000125304,TM9SF2,1.52
1217,ENSG00000101544,ADNP2,1.07
1218,ENSG00000124490,CRISP2,0.69
1219,ENSG00000107890,ANKRD26,1.46
1220,ENSG00000178974,FBXO34,1.67
1221,ENSG00000168259,DNAJC7,1.7
1222,ENSG00000138030,KHK,0.94
1223,ENSG00000290865,RRN3P3,
1224,ENSG00000158077,NLRP14,0.77
1225,ENSG00000183423,LRIT3,0.85
1226,ENSG00000204779,FOXD4L5,0.61
1227,ENSG00000182307,C8orf33,1.12
1228,ENSG00000160049,DFFA,1.08
1229,ENSG00000129194,SOX15,0.86
1230,ENSG00000268897,,1.54
1231,ENSG00000281810,MIR3972,
1232,ENSG00000166126,AMN,1.72
1233,ENSG00000284596,MIR4467,
1234,ENSG00000284863,DEFA8P,
1235,ENSG00000164919,COX6C,4.41
1236,ENSG00000165724,ZMYND19,0.75
1237,ENSG00000290338,FGD5P1,
1238,ENSG00000102302,FGD1,0.79
1239,ENSG00000283475,MIR1244-4,
1240,ENSG00000163206,SMCP,0.68
1241,ENSG00000138175,ARL3,1.65
1242,ENSG00000106086,PLEKHA8,1.09
1243,ENSG00000198967,OR10Z1,0.88
1244,ENSG00000120063,GNA13,1.5
1245,ENSG00000198087,CD2AP,1.66
1246,ENSG00000139921,TMX1,1.18
1247,ENSG00000103152,MPG,1.38
1248,ENSG00000206538,VGLL3,1.67
1249,ENSG00000120437,ACAT2,1.62
1250,ENSG00000197889,MEIG1,0.75
1251,ENSG00000275207,MIR6740,
1252,ENSG00000173237,C11orf86,1.69
1253,ENSG00000284182,MIR143,
1254,ENSG00000180353,HCLS1,2.84
1255,ENSG00000181781,ODF3L2,0.77
1256,ENSG00000164707,SLC13A4,0.95
1257,ENSG00000163964,PIGX,1.01
1258,ENSG00000204856,FAM216A,0.88
1259,ENSG00000288363,CT47A1,0.46
1260,ENSG00000107566,ERLIN1,0.88
1261,ENSG00000176294,OR4N2,1.36
1262,ENSG00000134115,CNTN6,1.76
1263,ENSG00000236133,LINC01069,1.64
1264,ENSG00000123560,PLP1,4.31
1265,ENSG00000284246,MIR6716,
1266,ENSG00000088387,DOCK9,2.25
1267,ENSG00000255974,CYP2A6,2.61
1268,ENSG00000137497,NUMA1,1.35
1269,ENSG00000285373,LINC02478,0.68
1270,ENSG00000230257,NFE4,1.09
1271,ENSG00000149930,TAOK2,0.84
1272,ENSG00000178694,NSUN3,1.06
1273,ENSG00000188529,SRSF10,2.31
1274,ENSG00000127990,SGCE,1.48
1275,ENSG00000021461,CYP3A43,1.5
1276,ENSG00000166341,DCHS1,0.97
1277,ENSG00000266203,MIR5585,
1278,ENSG00000284163,MIR3620,
1279,ENSG00000214381,LINC00488,1.02
1280,ENSG00000103710,RASL12,1.37
1281,ENSG00000181965,NEUROG1,2.08
1282,ENSG00000087157,PGS1,0.98
1283,ENSG00000265846,MIR4276,
1284,ENSG00000148200,NR6A1,1.99
1285,ENSG00000107290,SETX,1.83
1286,ENSG00000284343,MIR631,
1287,ENSG00000160472,TMEM190,1.86
1288,ENSG00000173653,RCE1,0.77
1289,ENSG00000125503,PPP1R12C,0.95
1290,ENSG00000065833,ME1,1.49
1291,ENSG00000273533,FAM181A,0.99
1292,ENSG00000262077,,1.59
1293,ENSG00000196187,TMEM63A,1.33
1294,ENSG00000251533,LINC00605,0.49
1295,ENSG00000140835,CHST4,0.6
1296,ENSG00000280409,LINC01101,
1297,ENSG00000265588,MIR5708,
1298,ENSG00000203730,TEDDM1,1.31
1299,ENSG00000151465,CDC123,1.49
1300,ENSG00000253159,PCDHGA12,0.68
1301,ENSG00000112282,MED23,1.17
1302,ENSG00000123594,ATXN3L,0.585
1303,ENSG00000165752,STK32C,0.85
1304,ENSG00000170323,FABP4,11.2
1305,ENSG00000123595,RAB9A,1.13
1306,ENSG00000276023,DUSP14,0.93
1307,ENSG00000198837,DENND4B,0.96
1308,ENSG00000124812,CRISP1,1.3
1309,ENSG00000266297,MIR744,
1310,ENSG00000277800,TBX22,0.82
1311,ENSG00000089327,FXYD5,3.12
1312,ENSG00000167851,CD300A,1.8
1313,ENSG00000073861,TBX21,2.46
1314,ENSG00000279192,PWAR5,
1315,ENSG00000171798,KNDC1,0.96
1316,ENSG00000252695,MIR2276,
1317,ENSG00000104870,FCGRT,2.03
1318,ENSG00000133794,BMAL1,1.39
1319,ENSG00000058091,CDK14,2.9
1320,ENSG00000130508,PXDN,1.55
1321,ENSG00000139133,ALG10,0.67
1322,ENSG00000154059,IMPACT,0.81
1323,ENSG00000116771,AGMAT,1.03
1324,ENSG00000083312,TNPO1,1.91
1325,ENSG00000181752,OR8K5,0.82
1326,ENSG00000114450,GNB4,1.28
1327,ENSG00000223757,VWA7,0.74
1328,ENSG00000199212,RNU105C,
1329,ENSG00000177042,TMEM80,0.86
1330,ENSG00000174370,KCNJ5-AS1,0.63
1331,ENSG00000163257,DCAF16,1.0
1332,ENSG00000112742,TTK,0.86
1333,ENSG00000184445,KNTC1,0.99
1334,ENSG00000184838,PRR16,2.33
1335,ENSG00000175193,PARL,1.25
1336,ENSG00000269309,,0.73
